name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Halobacteroides halobius	42422	S	10	0	10	0.00000
Natranaerobius thermophilus	375929	S	1	0	1	0.00000
Finegoldia magna	1260	S	200	2	202	0.00005
Peptoniphilus ivorii	54006	S	1	0	1	0.00000
Anaerococcus prevotii	33034	S	1	0	1	0.00000
Parvimonas micra	33033	S	1	0	1	0.00000
Tissierellia sp. JN-28	2507161	S	1	0	1	0.00000
[Clostridium] ultunense	45497	S	1	0	1	0.00000
Ezakiella massiliensis	1852374	S	2	0	2	0.00000
Dialister hominis	2582419	S	12	0	12	0.00000
Dialister pneumosintes	39950	S	1	0	1	0.00000
Veillonella atypica	39777	S	6	0	6	0.00000
Veillonella dispar	39778	S	1	0	1	0.00000
Veillonella sp. T1-7	2682456	S	1	0	1	0.00000
Selenomonas sputigena	69823	S	2	0	2	0.00000
Methylomusa anaerophila	1930071	S	1	0	1	0.00000
Intestinibaculum porci	2487118	S	3	0	3	0.00000
Turicibacter sanguinis	154288	S	1	0	1	0.00000
Turicibacter sp. H121	1712675	S	1	1	2	0.00000
endosymbiont 'TC1' of Trimyema compressum	243899	S	4	0	4	0.00000
Limnochorda pilosa	1555112	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	70434	2911	73345	0.01788
Cutibacterium granulosum	33011	S	474	23	497	0.00012
Cutibacterium avidum	33010	S	67	2	69	0.00002
Tessaracoccus flavescens	399497	S	103	14	117	0.00003
Tessaracoccus flavus	1610493	S	23	1	24	0.00001
Tessaracoccus sp. T2.5-30	1909732	S	6	0	6	0.00000
Microlunatus phosphovorus	29405	S	70	0	70	0.00002
Microlunatus soli	630515	S	35	0	35	0.00001
Microlunatus sp. Gsoil 973	2672569	S	7	0	7	0.00000
Microlunatus sp. KUDC0627	2596828	S	1	0	1	0.00000
Propionibacterium freudenreichii	1744	S	52	7	59	0.00001
Propionibacterium australiense	119981	S	9	0	9	0.00000
Propionibacterium acidifaciens	556499	S	1	0	1	0.00000
Propioniciclava sp. HDW11	2714937	S	29	2	31	0.00001
Auraticoccus monumenti	675864	S	28	0	28	0.00001
Acidipropionibacterium virtanenii	2057246	S	12	1	13	0.00000
Acidipropionibacterium jensenii	1749	S	3	0	3	0.00000
Acidipropionibacterium acidipropionici	1748	S	1	0	1	0.00000
Pseudopropionibacterium propionicum	1750	S	1	0	1	0.00000
Nocardioides sp. JS614	196162	S	490	22	512	0.00013
Nocardioides sp. CF8	110319	S	159	51	210	0.00005
Nocardioides sp. JQ2195	2592334	S	88	2	90	0.00002
Nocardioides sp. R-3366	2712223	S	68	2	70	0.00002
Nocardioides sp. dk884	2662361	S	40	4	44	0.00001
Nocardioides sp. 78	2045452	S	34	2	36	0.00001
Nocardioides sp. HDW12B	2714939	S	30	1	31	0.00001
Nocardioides sp. HY056	2500546	S	26	2	28	0.00001
Nocardioides sp. S-1144	2582905	S	22	1	23	0.00001
Nocardioides sp. KUDC 5002	2589074	S	20	0	20	0.00001
Nocardioides sp. HDW12A	2714938	S	20	8	28	0.00001
Nocardioides sp. 603	2483798	S	17	1	18	0.00000
Nocardioides sp. SB3-45	2558918	S	6	0	6	0.00000
Nocardioides sp. zg-579	2663857	S	2	0	2	0.00000
Nocardioides sp. dk3136	2575373	S	1	0	1	0.00000
Nocardioides seonyuensis	2518371	S	36	2	38	0.00001
Nocardioides dokdonensis	450734	S	35	3	38	0.00001
Nocardioides humi	449461	S	15	0	15	0.00000
Nocardioides daphniae	402297	S	13	1	14	0.00000
Nocardioides euryhalodurans	2518370	S	3	0	3	0.00000
Kribbella flavida	182640	S	328	4	332	0.00008
Aeromicrobium sp. 592	2079793	S	101	3	104	0.00003
Aeromicrobium sp. A1-2	2107713	S	18	0	18	0.00000
Aeromicrobium sp. MF47	2662028	S	2	0	2	0.00000
Aeromicrobium choanae	1736691	S	9	0	9	0.00000
Aeromicrobium erythreum	2041	S	5	0	5	0.00000
Aeromicrobium marinum	219314	S	1	0	1	0.00000
Friedmanniella sagamiharensis	546874	S	49	0	49	0.00001
Friedmanniella luteola	546871	S	5	0	5	0.00000
Pimelobacter simplex	2045	S	33	1	34	0.00001
Micropruina glycogenica	75385	S	22	0	22	0.00001
Actinopolymorpha singaporensis	117157	S	9	0	9	0.00000
Marmoricola scoriae	642780	S	4	0	4	0.00000
Janibacter indicus	857417	S	20427	3171	23598	0.00575
Janibacter limosus	53458	S	2161	156	2317	0.00057
Janibacter melonis	262209	S	677	57	734	0.00018
Ornithinimicrobium sp. AMA3305	2283195	S	695	25	720	0.00018
Ornithinimicrobium sp. HY006	2508882	S	87	5	92	0.00002
Ornithinimicrobium sp. H23M54	2594265	S	3	0	3	0.00000
Ornithinimicrobium flavum	1288636	S	24	1	25	0.00001
Serinicoccus marinus	247333	S	279	23	302	0.00007
Serinicoccus sp. W204	2593973	S	47	2	49	0.00001
Serinicoccus profundi	1078471	S	37	2	39	0.00001
Serinicoccus chungangensis	767452	S	30	1	31	0.00001
Serinicoccus hydrothermalis	1758689	S	17	1	18	0.00000
Tetrasphaera sp. HKS02	1813880	S	272	10	282	0.00007
Phycicoccus dokdonensis	443156	S	81	7	88	0.00002
Phycicoccus sp. HDW14	2714941	S	7	0	7	0.00000
Intrasporangium calvum	53358	S	62	2	64	0.00002
Arsenicicoccus sp. oral taxon 190	1658671	S	43	6	49	0.00001
Microbacterium sp. PAMC 28756	1795053	S	658	868	1526	0.00037
Microbacterium sp. BH-3-3-3	1906742	S	152	16	168	0.00004
Microbacterium sp. 4R-513	2567934	S	113	9	122	0.00003
Microbacterium sp. LKL04	912630	S	63	7	70	0.00002
Microbacterium sp. No. 7	1714373	S	60	17	77	0.00002
Microbacterium sp. 1S1	2606451	S	41	39	80	0.00002
Microbacterium sp. SGAir0570	2070348	S	27	85	112	0.00003
Microbacterium sp. Y-01	2048898	S	21	5	26	0.00001
Microbacterium sp. str. 'China'	2103230	S	16	82	98	0.00002
Microbacterium sp. CBA3102	2603598	S	15	2	17	0.00000
Microbacterium sp. TPU 3598	1938334	S	10	1	11	0.00000
Microbacterium sp. ST-M6	2614638	S	10	0	10	0.00000
Microbacterium sp. PM5	2014534	S	8	0	8	0.00000
Microbacterium sp. ABRD_28	2268461	S	7	0	7	0.00000
Microbacterium sp. 10M-3C3	2483401	S	4	0	4	0.00000
Microbacterium sp. L-031	2614639	S	2	0	2	0.00000
Microbacterium sp. XT11	367477	S	1	0	1	0.00000
Microbacterium sp. RG1	2489212	S	1	0	1	0.00000
Microbacterium sp. 1.5R	1916917	S	1	2	3	0.00000
Microbacterium sediminis	904291	S	537	152	689	0.00017
Microbacterium testaceum	2033	S	444	29	473	0.00012
Microbacterium hominis	162426	S	118	17	135	0.00003
Microbacterium lemovicicum	1072463	S	98	8	106	0.00003
Microbacterium oleivorans	273677	S	61	5	66	0.00002
Microbacterium paraoxydans	199592	S	60	279	339	0.00008
Microbacterium foliorum	104336	S	33	4	37	0.00001
Microbacterium aurum	36805	S	16	2	18	0.00000
Microbacterium oxydans	82380	S	15	3	18	0.00000
Microbacterium amylolyticum	936337	S	5	0	5	0.00000
Microbacterium paludicola	300019	S	3	9	12	0.00000
Microbacterium chocolatum	84292	S	3	0	3	0.00000
Microbacterium protaetiae	2509458	S	3	0	3	0.00000
Microbacterium oryzae	743009	S	2	0	2	0.00000
Microbacterium endophyticum	1526412	S	2	0	2	0.00000
Microbacterium wangchenii	2541726	S	1	0	1	0.00000
Leucobacter triazinivorans	1784719	S	349	105	454	0.00011
Leucobacter sp. HDW9C	2714935	S	20	24	44	0.00001
Leucobacter sp. DSM 101948	1935379	S	2	0	2	0.00000
Leucobacter sp. HDW9A	2714933	S	1	1	2	0.00000
Leucobacter sp. HDW9B	2714934	S	1	0	1	0.00000
Microbacteriaceae bacterium WY83	1804990	S	124	31	155	0.00004
Rathayibacter festucae	110937	S	43	13	56	0.00001
Rathayibacter sp. VKM Ac-2804	2609257	S	4	3	7	0.00000
Rathayibacter sp. VKM Ac-2759	2609252	S	3	0	3	0.00000
Rathayibacter sp. VKM Ac-2760	2609253	S	2	1	3	0.00000
Rathayibacter sp. VKM Ac-2805	2609258	S	1	21	22	0.00001
Rathayibacter tanaceti	1671680	S	24	2	26	0.00001
Rathayibacter toxicus	145458	S	8	0	8	0.00000
Agromyces sp. LHK192	2498704	S	33	6	39	0.00001
Agromyces sp. HY052	2585717	S	13	1	14	0.00000
Agromyces sp. MF30-A	2080742	S	1	0	1	0.00000
Agromyces sp. KACC 19306	2592652	S	1	0	1	0.00000
Agromyces flavus	589382	S	47	10	57	0.00001
Agromyces aureus	453304	S	5	1	6	0.00000
Agromyces protaetiae	2509455	S	3	0	3	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	1	4	5	0.00000
Curtobacterium sp. BH-2-1-1	1905847	S	1	0	1	0.00000
Curtobacterium sp. Csp2	2495430	S	1	63	64	0.00002
Curtobacterium pusillum	69373	S	4	0	4	0.00000
Curtobacterium flaccumfaciens	2035	S	2	0	2	0.00000
Leifsonia xyli	1575	S	46	6	52	0.00001
Leifsonia sp. PS1209	2724914	S	9	2	11	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	1	15	16	0.00000
Humibacter sp. WJ7-1	2599293	S	67	14	81	0.00002
Protaetiibacter intestinalis	2419774	S	61	10	71	0.00002
Salinibacterium sp. CGMCC 1.16371	2079791	S	50	3	53	0.00001
Candidatus Aquiluna sp. UB-MaderosW2red	1855377	S	23	0	23	0.00001
Candidatus Rhodoluna planktonica	535712	S	7	0	7	0.00000
Clavibacter michiganensis	28447	S	19	2	21	0.00001
Cryobacterium sp. GCJ02	2220095	S	8	0	8	0.00000
Cryobacterium sp. LW097	1978566	S	3	0	3	0.00000
Cryobacterium arcticum	670052	S	7	0	7	0.00000
Microcella alkaliphila	279828	S	16	1	17	0.00000
Frondihabitans sp. PAMC 28766	1795630	S	9	0	9	0.00000
Frondihabitans sp. 762G35	1446794	S	4	0	4	0.00000
Chryseoglobus sp. CTD02-10-2	2750620	S	9	1	10	0.00000
Agrococcus sp. SGAir0287	2070347	S	4	0	4	0.00000
Agrococcus jejuensis	399736	S	3	0	3	0.00000
Agrococcus carbonis	684552	S	1	0	1	0.00000
Plantibacter flavus	150123	S	2	4	6	0.00000
Microterricola viridarii	412690	S	3	0	3	0.00000
Gryllotalpicola sp. 2DFW10M-5	2419771	S	2	0	2	0.00000
Herbiconiux sp. SALV-R1	2735133	S	1	0	1	0.00000
Marisediminicola antarctica	674079	S	1	0	1	0.00000
Lysinimonas sp. KACC 19322	2592654	S	1	0	1	0.00000
Glutamicibacter halophytocola	1933880	S	1415	189	1604	0.00039
Glutamicibacter nicotianae	37929	S	319	150	469	0.00011
Glutamicibacter creatinolyticus	162496	S	59	5	64	0.00002
Glutamicibacter arilaitensis	256701	S	2	0	2	0.00000
Glutamicibacter mishrai	1775880	S	1	0	1	0.00000
Glutamicibacter sp. ZJUTW	1155384	S	1	0	1	0.00000
Micrococcus luteus	1270	S	437	373	810	0.00020
Pseudarthrobacter sp. NIBRBAC000502770	2590785	S	439	120	559	0.00014
Pseudarthrobacter sp. YJ56	2697569	S	128	41	169	0.00004
Pseudarthrobacter equi	728066	S	31	6	37	0.00001
Pseudarthrobacter sulfonivorans	121292	S	7	1	8	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	5	3	8	0.00000
Arthrobacter sp. ZXY-2	1806905	S	105	63	168	0.00004
Arthrobacter sp. QXT-31	1357915	S	48	7	55	0.00001
Arthrobacter sp. NEB 688	904039	S	34	4	38	0.00001
Arthrobacter sp. YN	2020486	S	33	8	41	0.00001
Arthrobacter sp. UKPF54-2	2600159	S	12	3	15	0.00000
Arthrobacter sp. PGP41	2079227	S	5	1	6	0.00000
Arthrobacter sp. 24S4-2	2575374	S	3	0	3	0.00000
Arthrobacter sp. FB24	290399	S	1	0	1	0.00000
Arthrobacter sp. PAMC25564	2565366	S	1	0	1	0.00000
Arthrobacter dokdonellae	2211210	S	38	2	40	0.00001
Arthrobacter crystallopoietes	37928	S	26	3	29	0.00001
Arthrobacter alpinus	656366	S	23	3	26	0.00001
Rothia dentocariosa	2047	S	179	13	192	0.00005
Rothia aeria	172042	S	100	1	101	0.00002
Rothia mucilaginosa	43675	S	40	2	42	0.00001
Kocuria palustris	71999	S	71	15	86	0.00002
Kocuria rhizophila	72000	S	31	111	142	0.00003
Kocuria rosea	1275	S	27	3	30	0.00001
Kocuria sp. BT304	1702043	S	1	4	5	0.00000
Kocuria sp. TGY1127_2	2711328	S	1	2	3	0.00000
Kocuria turfanensis	388357	S	2	0	2	0.00000
Kocuria indica	1049583	S	2	2	4	0.00000
Auritidibacter sp. NML130574	2170745	S	53	1	54	0.00001
Nesterenkonia sp. NBAIMH1	2600320	S	10	0	10	0.00000
Neomicrococcus aestuarii	556325	S	5	0	5	0.00000
Zhihengliuella sp. ISTPL4	2058657	S	2	3	5	0.00000
Sinomonas atrocyanea	37927	S	1	0	1	0.00000
Georgenia sp. Z443	2589797	S	588	23	611	0.00015
Georgenia sp. Z294	2585135	S	16	1	17	0.00000
Georgenia sp. ZLJ0423	2483799	S	6	0	6	0.00000
Brachybacterium saurashtrense	556288	S	173	71	244	0.00006
Brachybacterium ginsengisoli	1331682	S	44	18	62	0.00002
Brachybacterium sp. SGAir0954	2571029	S	22	6	28	0.00001
Brachybacterium sp. P6-10-X1	1903186	S	16	3	19	0.00000
Brachybacterium avium	2017485	S	9	5	14	0.00000
Brachybacterium faecium	43669	S	7	3	10	0.00000
Brachybacterium vulturis	2017484	S	6	3	9	0.00000
Dermabacter hominis	36740	S	2	3	5	0.00000
Dermacoccus nishinomiyaensis	1274	S	120	13	133	0.00003
Luteipulveratus mongoliensis	571913	S	35	0	35	0.00001
Kytococcus sedentarius	1276	S	10	2	12	0.00000
Cellulomonas sp. H30R-01	2704467	S	63	4	67	0.00002
Cellulomonas sp. PSBB021	2003551	S	16	4	20	0.00001
Cellulomonas sp. Y8	2591145	S	14	1	15	0.00000
Cellulomonas sp. 40-2	2729175	S	10	0	10	0.00000
Cellulomonas sp. JZ18	2654191	S	2	0	2	0.00000
Cellulomonas shaoxiangyii	2566013	S	17	1	18	0.00000
Cellulomonas fimi	1708	S	8	0	8	0.00000
Cellulomonas flavigena	1711	S	1	0	1	0.00000
Oerskovia sp. KBS0722	1179673	S	13	1	14	0.00000
Paraoerskovia marina	545619	S	2	0	2	0.00000
Pseudactinotalea sp. HY158	2654547	S	2	0	2	0.00000
Brevibacterium siliguriense	1136497	S	60	19	79	0.00002
Brevibacterium aurantiacum	273384	S	22	15	37	0.00001
Brevibacterium sp. CS2	2575923	S	17	3	20	0.00000
Brevibacterium sp. WO024	2697563	S	2	0	2	0.00000
Brevibacterium sp. o2	2697565	S	2	0	2	0.00000
Brevibacterium sp. 'Marine'	2725563	S	1	0	1	0.00000
Brevibacterium luteolum	199591	S	3	0	3	0.00000
Brevibacterium sandarakinum	629680	S	3	0	3	0.00000
Brevibacterium linens	1703	S	1	0	1	0.00000
Isoptericola dokdonensis	372663	S	52	5	57	0.00001
Isoptericola variabilis	139208	S	5	0	5	0.00000
Xylanimonas allomyrinae	2509459	S	13	3	16	0.00000
Xylanimonas cellulosilytica	186189	S	6	2	8	0.00000
Cellulosimicrobium cellulans	1710	S	10	1	11	0.00000
Cellulosimicrobium sp. BI34T	2587808	S	7	0	7	0.00000
Xylanimicrobium sp. FW10M-9	2509457	S	7	1	8	0.00000
Sanguibacter keddieii	60920	S	45	3	48	0.00001
Sanguibacter sp. HDW7	2714931	S	9	0	9	0.00000
Luteimicrobium xylanilyticum	1133546	S	44	3	47	0.00001
Beutenbergia cavernae	84757	S	28	0	28	0.00001
Miniimonas sp. S16	2171623	S	6	1	7	0.00000
Mobilicoccus sp. NJES-13	2716227	S	11	0	11	0.00000
Dermatophilus congolensis	1863	S	2	0	2	0.00000
Austwickia chelonae	100225	S	1	0	1	0.00000
Haloactinobacterium sp. HY164	2675754	S	10	0	10	0.00000
Ruania sp. HY168	2603206	S	3	0	3	0.00000
Rhodococcus sp. B7740	1564114	S	136	3	139	0.00003
Rhodococcus sp. NJ-530	2490853	S	128	577	705	0.00017
Rhodococcus sp. PBTS 1	1653478	S	42	1	43	0.00001
Rhodococcus sp. MTM3W5.2	1805827	S	20	0	20	0.00001
Rhodococcus sp. S2-17	1990687	S	12	0	12	0.00000
Rhodococcus sp. ABRD24	2507582	S	5	0	5	0.00000
Rhodococcus sp. p52	935199	S	3	14	17	0.00000
Rhodococcus sp. SGAir0479	2567884	S	3	0	3	0.00000
Rhodococcus sp. WMMA185	679318	S	2	0	2	0.00000
Rhodococcus sp. P1Y	1302308	S	2	0	2	0.00000
Rhodococcus sp. 008	1723645	S	2	9	11	0.00000
Rhodococcus sp. W8901	2742603	S	1	0	1	0.00000
Rhodococcus sp. WAY2	2663121	S	1	0	1	0.00000
Rhodococcus sp. X156	2499145	S	1	0	1	0.00000
Rhodococcus sp. BH4	1807790	S	1	4	5	0.00000
Rhodococcus sp. PBTS 2	1653479	S	1	0	1	0.00000
Rhodococcus sp. 2G	1570939	S	1	3	4	0.00000
Rhodococcus rhodochrous	1829	S	343	71	414	0.00010
Rhodococcus pyridinivorans	103816	S	37	170	207	0.00005
Rhodococcus fascians	1828	S	18	8	26	0.00001
Rhodococcus erythropolis	1833	S	8	55	63	0.00002
Rhodococcus ruber	1830	S	7	0	7	0.00000
Rhodococcus opacus	37919	S	4	1	5	0.00000
Rhodococcus jostii	132919	S	2	0	2	0.00000
Rhodococcus coprophilus	38310	S	1	0	1	0.00000
Rhodococcus hoagii	43767	S	1	0	1	0.00000
Nocardia seriolae	37332	S	156	65	221	0.00005
Nocardia sp. CS682	1047172	S	67	19	86	0.00002
Nocardia sp. CFHS0054	2382165	S	24	9	33	0.00001
Nocardia brasiliensis	37326	S	52	15	67	0.00002
Nocardia cyriacigeorgica	135487	S	24	10	34	0.00001
Nocardia farcinica	37329	S	21	9	30	0.00001
Nocardia mangyaensis	2213200	S	14	6	20	0.00001
Nocardia arthritidis	228602	S	12	1	13	0.00000
Nocardia terpenica	455432	S	8	0	8	0.00000
Nocardia otitidiscaviarum	1823	S	3	0	3	0.00000
Nocardia nova	37330	S	2	0	2	0.00000
Nocardia asteroides	1824	S	1	0	1	0.00000
Mycolicibacterium parafortuitum	39692	S	102	10	112	0.00003
Mycolicibacterium anyangense	1431246	S	42	2	44	0.00001
Mycolicibacterium phlei	1771	S	36	13	49	0.00001
Mycolicibacterium aubagnense	319707	S	27	9	36	0.00001
Mycolicibacterium arabiense	1286181	S	26	1	27	0.00001
Mycolicibacterium fallax	1793	S	24	6	30	0.00001
Mycolicibacterium vanbaalenii	110539	S	24	13	37	0.00001
Mycolicibacterium moriokaense	39691	S	22	0	22	0.00001
Mycolicibacterium confluentis	28047	S	21	0	21	0.00001
Mycolicibacterium smegmatis	1772	S	20	6	26	0.00001
Mycolicibacterium chitae	1792	S	15	4	19	0.00000
Mycolicibacterium insubricum	444597	S	11	1	12	0.00000
Mycolicibacterium tokaiense	39695	S	11	0	11	0.00000
Mycolicibacterium pulveris	36813	S	11	1	12	0.00000
Mycolicibacterium frederiksbergense	117567	S	10	4	14	0.00000
Mycolicibacterium sediminis	1286180	S	10	0	10	0.00000
Mycolicibacterium boenickei	146017	S	10	1	11	0.00000
Mycolicibacterium duvalii	39688	S	8	1	9	0.00000
Mycolicibacterium thermoresistibile	1797	S	8	3	11	0.00000
Mycolicibacterium rhodesiae	36814	S	7	1	8	0.00000
Mycolicibacterium mageritense	53462	S	6	0	6	0.00000
Mycolicibacterium vaccae	1810	S	6	0	6	0.00000
Mycolicibacterium psychrotolerans	216929	S	5	0	5	0.00000
Mycolicibacterium litorale	758802	S	4	0	4	0.00000
Mycolicibacterium goodii	134601	S	4	0	4	0.00000
Mycolicibacterium aurum	1791	S	4	0	4	0.00000
Mycolicibacterium fortuitum	1766	S	3	0	3	0.00000
Mycolicibacterium alvei	67081	S	3	0	3	0.00000
Mycolicibacterium chubuense	1800	S	3	0	3	0.00000
Mycolicibacterium hassiacum	46351	S	2	1	3	0.00000
Mycolicibacterium phocaicum	319706	S	2	0	2	0.00000
Mycolicibacterium aichiense	1799	S	2	0	2	0.00000
Mycolicibacterium madagascariense	212765	S	1	0	1	0.00000
Mycolicibacterium monacense	85693	S	1	1	2	0.00000
Mycolicibacterium poriferae	39694	S	1	0	1	0.00000
Mycolicibacterium neoaurum	1795	S	1	96	97	0.00002
Mycolicibacterium gadium	1794	S	1	0	1	0.00000
Mycolicibacterium sarraceniae	1534348	S	1	0	1	0.00000
Mycobacterium parmense	185642	S	71	1	72	0.00002
Mycobacterium heidelbergense	53376	S	65	0	65	0.00002
Mycobacterium florentinum	292462	S	17	0	17	0.00000
Mycobacterium saskatchewanense	220927	S	13	0	13	0.00000
Mycobacterium shigaense	722731	S	1	0	1	0.00000
Mycobacterium sp. ELW1	1547487	S	36	14	50	0.00001
Mycobacterium sp. DL592	2675524	S	15	0	15	0.00000
Mycobacterium sp. DL90	2487344	S	13	1	14	0.00000
Mycobacterium sp. EPa45	1545728	S	7	3	10	0.00000
Mycobacterium sp. QIA-37	1561223	S	4	0	4	0.00000
Mycobacterium sp. YC-RL4	1682113	S	4	0	4	0.00000
Mycobacterium sp. MS1601	1936029	S	4	0	4	0.00000
Mycobacterium sp. THAF192	2587868	S	4	0	4	0.00000
Mycobacterium dioxanotrophicus	482462	S	76	1	77	0.00002
Mycobacterium chimaera	222805	S	45	15	60	0.00001
Mycobacterium marseillense	701042	S	4	0	4	0.00000
Mycobacterium colombiense	339268	S	2	0	2	0.00000
Mycobacterium seoulense	386911	S	37	0	37	0.00001
Mycobacterium leprae	1769	S	26	0	26	0.00001
Mycobacterium tuberculosis	1773	S	1	10	11	0.00000
Mycobacterium canettii	78331	S	1	0	1	0.00000
Mycobacterium shinjukuense	398694	S	9	0	9	0.00000
Mycobacterium paragordonae	1389713	S	8	0	8	0.00000
Mycobacterium grossiae	1552759	S	6	0	6	0.00000
Mycobacterium gallinarum	39689	S	5	0	5	0.00000
Mycobacterium conspicuum	44010	S	5	0	5	0.00000
Mycobacterium branderi	43348	S	4	0	4	0.00000
Mycobacterium paraseoulense	590652	S	2	0	2	0.00000
Mycobacterium lacus	169765	S	1	0	1	0.00000
Mycobacterium noviomagense	459858	S	1	0	1	0.00000
Mycobacterium haemophilum	29311	S	1	0	1	0.00000
Mycobacterium cookii	1775	S	1	0	1	0.00000
Mycolicibacter terrae	1788	S	122	0	122	0.00003
Mycolicibacter sinensis	875328	S	12	0	12	0.00000
Mycolicibacter hiberniae	29314	S	1	0	1	0.00000
Mycolicibacter minnesotensis	1118379	S	1	0	1	0.00000
[Mycobacterium] stephanolepidis	1520670	S	15	29	44	0.00001
Mycobacteroides salmoniphilum	404941	S	10	2	12	0.00000
Mycobacteroides abscessus	36809	S	8	2	10	0.00000
Mycobacteroides immunogenum	83262	S	4	3	7	0.00000
Mycobacteroides saopaulense	1578165	S	3	2	5	0.00000
Mycolicibacillus koreensis	1069220	S	47	1	48	0.00001
Hoyosella subflava	639313	S	1	0	1	0.00000
Corynebacterium sp. NML98-0116	702967	S	247	14	261	0.00006
Corynebacterium sp. 2184	2079535	S	64	1	65	0.00002
Corynebacterium sp. LMM-1652	2487892	S	19	0	19	0.00000
Corynebacterium sp. 2019	2675218	S	15	0	15	0.00000
Corynebacterium sp. 2039	2675219	S	11	0	11	0.00000
Corynebacterium sp. sy039	2599641	S	5	0	5	0.00000
Corynebacterium sp. ATCC 6931	1487956	S	2	0	2	0.00000
Corynebacterium kroppenstedtii	161879	S	316	5	321	0.00008
Corynebacterium sanguinis	2594913	S	132	15	147	0.00004
Corynebacterium ureicelerivorans	401472	S	99	4	103	0.00003
Corynebacterium striatum	43770	S	84	15	99	0.00002
Corynebacterium crudilactis	1652495	S	58	2	60	0.00001
Corynebacterium doosanense	1121358	S	54	8	62	0.00002
Corynebacterium maris	575200	S	40	0	40	0.00001
Corynebacterium simulans	146827	S	29	3	32	0.00001
Corynebacterium singulare	161899	S	25	1	26	0.00001
Corynebacterium segmentosum	43990	S	24	0	24	0.00001
Corynebacterium frankenforstense	1230998	S	15	0	15	0.00000
Corynebacterium vitaeruminis	38305	S	11	0	11	0.00000
Corynebacterium imitans	156978	S	8	0	8	0.00000
Corynebacterium jeikeium	38289	S	5	4	9	0.00000
Corynebacterium mustelae	571915	S	5	0	5	0.00000
Corynebacterium mycetoides	38302	S	5	0	5	0.00000
Corynebacterium phocae	161895	S	4	0	4	0.00000
Corynebacterium variabile	1727	S	4	0	4	0.00000
Corynebacterium glutamicum	1718	S	4	7	11	0.00000
Corynebacterium testudinoris	136857	S	4	0	4	0.00000
Corynebacterium glaucum	187491	S	3	0	3	0.00000
Corynebacterium uterequi	1072256	S	3	0	3	0.00000
Corynebacterium pseudotuberculosis	1719	S	3	0	3	0.00000
Corynebacterium terpenotabidum	89154	S	3	0	3	0.00000
Corynebacterium glyciniphilum	1404244	S	3	0	3	0.00000
Corynebacterium marinum	349751	S	2	0	2	0.00000
Corynebacterium nuruki	1032851	S	2	0	2	0.00000
Corynebacterium atypicum	191610	S	2	0	2	0.00000
Corynebacterium diphtheriae	1717	S	2	1	3	0.00000
Corynebacterium pseudopelargi	2080757	S	2	0	2	0.00000
Corynebacterium xerosis	1725	S	2	0	2	0.00000
Corynebacterium flavescens	28028	S	2	0	2	0.00000
Corynebacterium urealyticum	43771	S	1	0	1	0.00000
Corynebacterium choanis	1862358	S	1	0	1	0.00000
Corynebacterium aurimucosum	169292	S	1	0	1	0.00000
Corynebacterium timonense	441500	S	1	0	1	0.00000
Corynebacterium genitalium	38288	S	1	0	1	0.00000
Corynebacterium humireducens	1223514	S	1	0	1	0.00000
Dietzia psychralcaliphila	139021	S	536	42	578	0.00014
Dietzia sp. oral taxon 368	712270	S	172	76	248	0.00006
Dietzia lutea	546160	S	184	16	200	0.00005
Dietzia timorensis	499555	S	10	1	11	0.00000
Lawsonella clevelandensis	1528099	S	641	14	655	0.00016
Tomitella sp. HY188	2597660	S	1	0	1	0.00000
Gordonia sp. YC-JH1	2059875	S	185	49	234	0.00006
Gordonia sp. 1D	1737359	S	35	3	38	0.00001
Gordonia sp. HY186	2597659	S	13	0	13	0.00000
Gordonia insulae	2420509	S	32	2	34	0.00001
Gordonia bronchialis	2054	S	27	2	29	0.00001
Gordonia polyisoprenivorans	84595	S	21	0	21	0.00001
Gordonia phthalatica	1136941	S	6	0	6	0.00000
Gordonia iterans	1004901	S	4	0	4	0.00000
Gordonia rubripertincta	36822	S	2	0	2	0.00000
Tsukamurella paurometabola	2061	S	212	23	235	0.00006
Tsukamurella tyrosinosolvens	57704	S	3	0	3	0.00000
Segniliparus rotundus	286802	S	2	0	2	0.00000
Streptomyces sp. YIM 121038	2136401	S	128	10	138	0.00003
Streptomyces sp. HM190	2695266	S	101	10	111	0.00003
Streptomyces sp. P3	2135430	S	88	7	95	0.00002
Streptomyces sp. 769	1262452	S	54	10	64	0.00002
Streptomyces sp. S1D4-11	2721246	S	53	136	189	0.00005
Streptomyces sp. ZFG47	2184053	S	47	3	50	0.00001
Streptomyces sp. GS7	2692234	S	38	2	40	0.00001
Streptomyces sp. SYP-A7193	2662065	S	34	29	63	0.00002
Streptomyces sp. 3214.6	1882757	S	29	3	32	0.00001
Streptomyces sp. NHF165	2175864	S	28	0	28	0.00001
Streptomyces sp. C8S0	2585716	S	19	1	20	0.00000
Streptomyces sp. RTd22	1841249	S	18	11	29	0.00001
Streptomyces sp. NA00687	2742130	S	16	0	16	0.00000
Streptomyces sp. FR-008	206662	S	13	53	66	0.00002
